"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/14/2015","AQS","120010023","1","4.2","ug/m3 LC","18","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"11/17/2015","AQS","120010023","1","3.4","ug/m3 LC","14","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"11/20/2015","AQS","120010023","1","5.1","ug/m3 LC","21","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"11/23/2015","AQS","120010023","1","5.6","ug/m3 LC","23","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"11/26/2015","AQS","120010023","1","3.4","ug/m3 LC","14","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"11/29/2015","AQS","120010023","1","3","ug/m3 LC","13","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/02/2015","AQS","120010023","1","2.2","ug/m3 LC","9","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/05/2015","AQS","120010023","1","6.6","ug/m3 LC","28","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/08/2015","AQS","120010023","1","5.7","ug/m3 LC","24","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/11/2015","AQS","120010023","1","7.8","ug/m3 LC","33","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/17/2015","AQS","120010023","1","4.8","ug/m3 LC","20","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/20/2015","AQS","120010023","1","4.3","ug/m3 LC","18","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/23/2015","AQS","120010023","1","5.1","ug/m3 LC","21","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/26/2015","AQS","120010023","1","2.6","ug/m3 LC","11","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"12/29/2015","AQS","120010023","1","4.3","ug/m3 LC","18","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"01/06/2015","AQS","120010023","2","6.9","ug/m3 LC","29","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"01/18/2015","AQS","120010023","2","9.1","ug/m3 LC","38","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"01/30/2015","AQS","120010023","2","6.2","ug/m3 LC","26","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"02/11/2015","AQS","120010023","2","5.9","ug/m3 LC","25","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"02/23/2015","AQS","120010023","2","5.3","ug/m3 LC","22","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"03/07/2015","AQS","120010023","2","7.7","ug/m3 LC","32","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"03/19/2015","AQS","120010023","2","13","ug/m3 LC","53","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
"03/31/2015","AQS","120010023","2","8.3","ug/m3 LC","35","MILLHOPPER","1","100.0000","88101","PM2.5 - Local Conditions","23540","Gainesville, FL","12","Florida","001","Alachua","29.7061110008127","-82.387778"
